Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,MS,Mississippi,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,486,18.8,17,20.7,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,28,BO1,CAT1,HLTHPLN1,RESP054,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"2,823",59,56.9,61.2,251,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,28,BO1,CAT1,PERSDOC2,RESP050,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,693,14.4,12.9,15.8,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,28,BO1,CAT1,PERSDOC2,RESP053,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,680,26.6,24.5,28.7,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,28,BO1,CAT1,PERSDOC2,RESP054,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,133",77,74.7,79.3,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,28,BO1,CAT1,_HCVU651,RESP046,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,465,23,20.7,25.3,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,28,BO1,CAT1,_HCVU651,RESP054,"(32.745510099000455, -89.53803082499968)"
2014,MO,Missouri,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"6,478",87.1,85.7,88.4,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,29,BO1,CAT1,HLTHPLN1,RESP046,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,572,12.9,11.6,14.3,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,29,BO1,CAT1,HLTHPLN1,RESP054,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"5,458",71.7,70,73.3,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,29,BO1,CAT1,PERSDOC2,RESP050,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,653,7.4,6.5,8.2,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,29,BO1,CAT1,PERSDOC2,RESP053,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,959,21,19.4,22.6,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,29,BO1,CAT1,PERSDOC2,RESP054,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,667",83.9,82.2,85.6,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,29,BO1,CAT1,_HCVU651,RESP046,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,552,16.1,14.4,17.8,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,29,BO1,CAT1,_HCVU651,RESP054,"(38.635790776000476, -92.56630005299968)"
2014,MT,Montana,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"6,806",87.1,85.9,88.4,161,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,30,BO1,CAT1,HLTHPLN1,RESP046,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,664,12.9,11.6,14.1,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,30,BO1,CAT1,HLTHPLN1,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"5,067",62.3,60.6,63.9,251,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,30,BO1,CAT1,PERSDOC2,RESP050,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,726,8.6,7.7,9.5,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,30,BO1,CAT1,PERSDOC2,RESP053,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,690",29.1,27.5,30.8,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,30,BO1,CAT1,PERSDOC2,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,961",83.9,82.3,85.4,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,30,BO1,CAT1,_HCVU651,RESP046,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,629,16.2,14.6,17.7,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,30,BO1,CAT1,_HCVU651,RESP054,"(47.06652897200047, -109.42442064499971)"
2014,NE,Nebraska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"20,593",87.7,86.8,88.5,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,31,BO1,CAT1,HLTHPLN1,RESP046,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,"1,732",12.4,11.5,13.2,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,31,BO1,CAT1,HLTHPLN1,RESP054,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"17,608",73.8,72.8,74.8,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,31,BO1,CAT1,PERSDOC2,RESP050,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,"1,531",6,5.5,6.5,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,31,BO1,CAT1,PERSDOC2,RESP053,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"3,215",20.2,19.2,21.1,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,31,BO1,CAT1,PERSDOC2,RESP054,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"12,653",84.7,83.7,85.8,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,31,BO1,CAT1,_HCVU651,RESP046,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,670",15.3,14.2,16.4,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,31,BO1,CAT1,_HCVU651,RESP054,"(41.6410409880005, -99.36572062299967)"
2014,NV,Nevada,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"3,345",82.9,80.7,85,161,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,32,BO1,CAT1,HLTHPLN1,RESP046,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,401,17.1,15,19.3,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,32,BO1,CAT1,HLTHPLN1,RESP054,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"2,502",56.4,53.9,59,251,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,32,BO1,CAT1,PERSDOC2,RESP050,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,340,8.4,7.2,9.6,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,32,BO1,CAT1,PERSDOC2,RESP053,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,903,35.2,32.7,37.7,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,32,BO1,CAT1,PERSDOC2,RESP054,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,029",79.2,76.6,81.9,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,32,BO1,CAT1,_HCVU651,RESP046,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,379,20.8,18.1,23.4,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,32,BO1,CAT1,_HCVU651,RESP054,"(39.493240390000494, -117.07184056399967)"
2014,NH,New Hampshire,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,497,11.4,10.1,12.7,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,33,BO1,CAT1,HLTHPLN1,RESP054,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"5,668",88.6,87.3,89.9,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,33,BO1,CAT1,HLTHPLN1,RESP046,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"5,225",80.4,78.8,82.1,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,33,BO1,CAT1,PERSDOC2,RESP050,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,309,4.4,3.7,5.1,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,33,BO1,CAT1,PERSDOC2,RESP053,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,633,15.2,13.7,16.8,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,33,BO1,CAT1,PERSDOC2,RESP054,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,392",85.8,84.1,87.4,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,33,BO1,CAT1,_HCVU651,RESP046,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,476,14.2,12.6,15.9,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,33,BO1,CAT1,_HCVU651,RESP054,"(43.65595011300047, -71.50036091999965)"
2014,NJ,New Jersey,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"11,886",87.6,86.6,88.5,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,34,BO1,CAT1,HLTHPLN1,RESP046,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,"1,104",12.5,11.5,13.4,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,34,BO1,CAT1,HLTHPLN1,RESP054,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"9,682",70.8,69.6,72,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,34,BO1,CAT1,PERSDOC2,RESP050,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,"1,587",11,10.2,11.8,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,34,BO1,CAT1,PERSDOC2,RESP053,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,713",18.2,17.2,19.3,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,34,BO1,CAT1,PERSDOC2,RESP054,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"7,801",85,83.9,86.1,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,34,BO1,CAT1,_HCVU651,RESP046,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,030",15,13.9,16.1,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,34,BO1,CAT1,_HCVU651,RESP054,"(40.13057004800049, -74.27369128799967)"
2014,NM,New Mexico,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"7,954",84.6,83.3,85.9,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,35,BO1,CAT1,HLTHPLN1,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,949,15.4,14.1,16.8,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,35,BO1,CAT1,HLTHPLN1,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"6,213",63,61.3,64.6,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,35,BO1,CAT1,PERSDOC2,RESP050,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,600,6.3,5.4,7.1,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,35,BO1,CAT1,PERSDOC2,RESP053,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"2,104",30.8,29.2,32.4,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,35,BO1,CAT1,PERSDOC2,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,960",81.2,79.6,82.8,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,35,BO1,CAT1,_HCVU651,RESP046,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,893,18.8,17.2,20.5,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,35,BO1,CAT1,_HCVU651,RESP054,"(34.52088095200048, -106.24058098499967)"
2014,NY,New York,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"6,276",87.7,86.6,88.9,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,36,BO1,CAT1,HLTHPLN1,RESP046,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,565,12.3,11.1,13.4,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,36,BO1,CAT1,HLTHPLN1,RESP054,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"5,349",74.3,72.9,75.7,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,36,BO1,CAT1,PERSDOC2,RESP050,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,521,7.2,6.4,8,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,36,BO1,CAT1,PERSDOC2,RESP053,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,945,18.5,17.2,19.8,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,36,BO1,CAT1,PERSDOC2,RESP054,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,131",85.4,84,86.8,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,36,BO1,CAT1,_HCVU651,RESP046,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,520,14.6,13.3,16,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,36,BO1,CAT1,_HCVU651,RESP054,"(42.82700103200045, -75.54397042699964)"
2014,NC,North Carolina,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"6,313",83.9,82.8,85,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,37,BO1,CAT1,HLTHPLN1,RESP046,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,950,16.1,15.1,17.2,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,37,BO1,CAT1,HLTHPLN1,RESP054,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"4,774",62.2,60.9,63.6,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,37,BO1,CAT1,PERSDOC2,RESP050,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,"1,172",14,13.1,15,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,37,BO1,CAT1,PERSDOC2,RESP053,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,324",23.7,22.5,25,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,37,BO1,CAT1,PERSDOC2,RESP054,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"3,908",80,78.7,81.3,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,37,BO1,CAT1,_HCVU651,RESP046,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,923,20,18.7,21.3,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,37,BO1,CAT1,_HCVU651,RESP054,"(35.466220975000454, -79.15925046299964)"
2014,ND,North Dakota,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"7,326",91.2,90,92.4,161,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,38,BO1,CAT1,HLTHPLN1,RESP046,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,421,8.8,7.6,10,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,38,BO1,CAT1,HLTHPLN1,RESP054,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"5,467",62.7,60.8,64.5,251,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,38,BO1,CAT1,PERSDOC2,RESP050,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,722,8.4,7.4,9.4,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,38,BO1,CAT1,PERSDOC2,RESP053,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,528",29,27.2,30.8,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,38,BO1,CAT1,PERSDOC2,RESP054,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,519",89.6,88.1,91,207,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,38,BO1,CAT1,_HCVU651,RESP046,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,378,10.5,9,11.9,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,38,BO1,CAT1,_HCVU651,RESP054,"(47.47531977900047, -100.11842104899966)"
2014,OH,Ohio,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"10,170",89.8,88.7,90.9,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,39,BO1,CAT1,HLTHPLN1,RESP046,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,720,10.2,9.2,11.3,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,39,BO1,CAT1,HLTHPLN1,RESP054,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"8,887",74.4,72.9,75.8,252,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,39,BO1,CAT1,PERSDOC2,RESP050,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,682,5.8,5.1,6.5,253,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,39,BO1,CAT1,PERSDOC2,RESP053,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"1,312",19.8,18.5,21.2,254,%,Crude Prevalence,,,BRFSS,CLASS07,Topic43,39,BO1,CAT1,PERSDOC2,RESP054,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"6,153",87.5,86.1,88.8,208,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,39,BO1,CAT1,_HCVU651,RESP046,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,665,12.5,11.2,13.9,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,39,BO1,CAT1,_HCVU651,RESP054,"(40.06021014100048, -82.40426005599966)"
2014,OK,Oklahoma,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"7,631",86.1,85,87.1,162,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,40,BO1,CAT1,HLTHPLN1,RESP046,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,794,13.9,12.9,15,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,40,BO1,CAT1,HLTHPLN1,RESP054,"(35.47203135600046, -97.52107021399968)"
